respondent_id,xyz_vaccine,seasonal_vaccine
47302,0.13823028,0.16514207
47303,0.03277961,0.47819558
47304,0.5426608,0.92737484
47305,0.015634496,0.0944711
47306,0.32906178,0.16276768
47307,0.3339768,0.068234466
47308,0.03167044,0.14031035
47309,0.0650265,0.02936212
47310,0.40659526,0.7163215
47311,0.008565762,0.0645465
47312,0.13694265,0.93342197
47313,0.010190328,0.01498145
47314,0.022433434,0.72310734
47315,0.15099725,0.31239533
47316,0.044622727,0.0631895
47317,0.056056615,0.109150715
47318,0.016991004,0.15956622
47319,0.69775087,0.90018165
47320,0.025698362,0.96629894
47321,0.01820926,0.22663583
47322,0.18841143,0.62052906
47323,0.04974496,0.2550699
47324,0.010566958,0.17070498
47325,0.007244288,0.014552221
47326,0.6198426,0.9070856
47327,0.012787197,0.063681185
47328,0.04442304,0.98166406
47329,0.082474485,0.81119686
47330,0.21860436,0.2905469
47331,0.005119186,0.038412016
47332,0.035880357,0.97346354
47333,0.052324366,0.4674947
47334,0.019789658,0.02400827
47335,0.13300486,0.78513974
47336,0.50470376,0.4668942
47337,0.123991966,0.1663134
47338,0.74715596,0.7969601
47339,0.0061252136,0.015553391
47340,0.18443376,0.5931342
47341,0.09616536,0.8315484
47342,0.752856,0.96754116
47343,0.080832385,0.24224979
47344,0.2676701,0.31012833
47345,0.07666209,0.15703268
47346,0.32592097,0.74445194
47347,0.06690602,0.9628457
47348,0.08606767,0.21806328
47349,0.07292516,0.10509314
47350,0.14610873,0.7434597
47351,0.044013612,0.05283671
47352,0.021915661,0.22502409
47353,0.010208987,0.3193976
47354,0.7313959,0.86386716
47355,0.08552306,0.9379781
47356,0.3211594,0.9436412
47357,0.06423466,0.119040735
47358,0.5710486,0.8348184
47359,0.1445358,0.5100311
47360,0.019661197,0.67257357
47361,0.055001494,0.11445182
47362,0.108431995,0.05713439
47363,0.16120753,0.6708889
47364,0.653138,0.83274925
47365,0.07683585,0.9435516
47366,0.0059275166,0.12660001
47367,0.8009088,0.61027694
47368,0.107612245,0.4676564
47369,0.0077824467,0.09276837
47370,0.047743674,0.90362895
47371,0.071939975,0.092532806
47372,0.29124397,0.3210442
47373,0.30062386,0.6112508
47374,0.035627197,0.103336915
47375,0.0066296346,0.69780296
47376,0.07244244,0.3654143
47377,0.14542142,0.2656541
47378,0.4708241,0.9677636
47379,0.104682475,0.59612757
47380,0.030963633,0.3611241
47381,0.009025715,0.20984937
47382,0.0109283505,0.13001227
47383,0.4538515,0.47012016
47384,0.055779863,0.2679363
47385,0.016724782,0.044538114
47386,0.5923255,0.85360044
47387,0.15863842,0.943433
47388,0.22576725,0.07466532
47389,0.074230604,0.93942976
47390,0.02259505,0.029999137
47391,0.7097326,0.96078587
47392,0.025860507,0.27705425
47393,0.02062029,0.16595973
47394,0.050230738,0.21269932
47395,0.65420306,0.16918133
47396,0.80547196,0.11396121
47397,0.15458043,0.84009975
47398,0.46535045,0.6886392
47399,0.2554722,0.86287665
47400,0.07095933,0.66429573
47401,0.01916656,0.0103429025
47402,0.03653062,0.8980743
47403,0.037856586,0.435338
47404,0.020380845,0.06022998
47405,0.008770552,0.110956945
47406,0.06952962,0.1467096
47407,0.4140209,0.7535711
47408,0.13855003,0.7958432
47409,0.8429991,0.83745724
47410,0.018475296,0.6551812
47411,0.12288258,0.72547185
47412,0.037756875,0.9408806
47413,0.006270776,0.103484824
47414,0.036358852,0.641264
47415,0.29102385,0.88089424
47416,0.1272592,0.7277353
47417,0.04350565,0.40162545
47418,0.025903149,0.063494116
47419,0.53401506,0.9651864
47420,0.006192148,0.082457006
47421,0.012099446,0.26435643
47422,0.11984761,0.2298489
47423,0.45677078,0.20169865
47424,0.66648394,0.84089947
47425,0.03884051,0.027186528
47426,0.075478375,0.04741758
47427,0.50238293,0.4102064
47428,0.8094137,0.9687071
47429,0.024804734,0.26170087
47430,0.00405987,0.012654562
47431,0.033407304,0.029722087
47432,0.040921096,0.19256656
47433,0.37384647,0.8426427
47434,0.089519985,0.49389064
47435,0.2919504,0.09943148
47436,0.045866024,0.35229826
47437,0.5009044,0.68855655
47438,0.1025362,0.03551781
47439,0.01845985,0.97896147
47440,0.04484277,0.07437867
47441,0.06678765,0.094993226
47442,0.061045535,0.9369631
47443,0.43360177,0.734237
47444,0.0054679806,0.072159536
47445,0.028406585,0.04627498
47446,0.016087417,0.024910476
47447,0.0060345945,0.033925965
47448,0.025631314,0.07343062
47449,0.0818559,0.79508215
47450,0.105441354,0.9474268
47451,0.0596998,0.5221573
47452,0.12394653,0.68632114
47453,0.89175093,0.8933933
47454,0.33511314,0.921211
47455,0.013072581,0.7895831
47456,0.058570124,0.840319
47457,0.39840204,0.31856275
47458,0.0334476,0.06345362
47459,0.79227954,0.5050982
47460,0.10149887,0.40603855
47461,0.20658027,0.81096685
47462,0.041856643,0.074913405
47463,0.055211805,0.40050778
47464,0.09406864,0.31486943
47465,0.56096464,0.49937138
47466,0.120014876,0.04694106
47467,0.66333073,0.21140845
47468,0.30839044,0.85219485
47469,0.037887514,0.8666018
47470,0.33713934,0.36676598
47471,0.7876109,0.5618065
47472,0.037985183,0.5141694
47473,0.03600548,0.18841474
47474,0.13724631,0.5480406
47475,0.013491769,0.013531564
47476,0.5213736,0.71975446
47477,0.22586864,0.28808653
47478,0.024522334,0.89808714
47479,0.0523781,0.07846154
47480,0.22247352,0.10953559
47481,0.0040868777,0.16941278
47482,0.118404925,0.7125542
47483,0.8187436,0.87109554
47484,0.01225145,0.5653136
47485,0.03508097,0.39600858
47486,0.15316042,0.23754756
47487,0.5687729,0.9378078
47488,0.16688995,0.28896302
47489,0.22715724,0.5326238
47490,0.03078055,0.012042502
47491,0.12927443,0.3117228
47492,0.64230573,0.98152626
47493,0.027436145,0.13955043
47494,0.044711605,0.83187985
47495,0.018686278,0.15811208
47496,0.011069681,0.08230036
47497,0.03582862,0.98794436
47498,0.023380557,0.035044756
47499,0.8392942,0.9276451
47500,0.097809926,0.21635741
47501,0.2872527,0.55607843
47502,0.06164932,0.08055059
47503,0.12707545,0.3411241
47504,0.20507878,0.8834852
47505,0.24889205,0.3738997
47506,0.02078021,0.04738752
47507,0.013649649,0.06461277
47508,0.31803834,0.8663098
47509,0.029548766,0.088269524
47510,0.14375813,0.21450754
47511,0.24203998,0.5883642
47512,0.7291239,0.94613796
47513,0.025227932,0.08032456
47514,0.1177605,0.13847688
47515,0.069011115,0.43273395
47516,0.34636334,0.09410085
47517,0.05938655,0.147896
47518,0.14221019,0.22341843
47519,0.82983714,0.92555934
47520,0.05423143,0.44195718
47521,0.036495928,0.02784343
47522,0.38256818,0.37917855
47523,0.49758103,0.65098274
47524,0.17250349,0.7204853
47525,0.06683634,0.21478598
47526,0.1530289,0.36877635
47527,0.14082298,0.88503486
47528,0.040844426,0.9686244
47529,0.023221511,0.10447164
47530,0.13642141,0.7314661
47531,0.2576187,0.67246914
47532,0.02582207,0.070718944
47533,0.2793891,0.48313126
47534,0.04002326,0.7942092
47535,0.46936816,0.83703566
47536,0.15012425,0.42292553
47537,0.017303735,0.31727257
47538,0.8883826,0.25232744
47539,0.959297,0.97326344
47540,0.08243001,0.5247516
47541,0.004432385,0.013771478
47542,0.82118255,0.8550475
47543,0.043845758,0.28124663
47544,0.014655155,0.14250523
47545,0.19588919,0.7080679
47546,0.059634827,0.919609
47547,0.22905633,0.5897971
47548,0.018690113,0.10225478
47549,0.08571195,0.059830025
47550,0.04089353,0.08318391
47551,0.08853723,0.9145493
47552,0.07574824,0.47880867
47553,0.11258988,0.03973471
47554,0.7189512,0.47268856
47555,0.011444478,0.16772802
47556,0.023161419,0.28847024
47557,0.007682244,0.9575819
47558,0.59400034,0.5226945
47559,0.8859574,0.9774671
47560,0.36212766,0.60927427
47561,0.00600041,0.72784454
47562,0.040289555,0.10931494
47563,0.020624604,0.06451219
47564,0.058208283,0.16033077
47565,0.1797731,0.712946
47566,0.7918458,0.7206666
47567,0.022075122,0.39362192
47568,0.1330713,0.17605165
47569,0.010897377,0.044023216
47570,0.04462712,0.06774509
47571,0.48958626,0.8134359
47572,0.6444786,0.4243698
47573,0.21740851,0.56485397
47574,0.40700984,0.58294576
47575,0.095410906,0.71921283
47576,0.22919554,0.35950267
47577,0.0572411,0.9554362
47578,0.006488334,0.044782106
47579,0.08152916,0.901598
47580,0.027306579,0.059635792
47581,0.006026372,0.20145406
47582,0.3938978,0.7382083
47583,0.12016164,0.047591895
47584,0.22600165,0.6138916
47585,0.04984123,0.93010443
47586,0.78834563,0.49604383
47587,0.74730134,0.92920333
47588,0.048812848,0.43114957
47589,0.51063836,0.7350428
47590,0.03934856,0.8080592
47591,0.07151102,0.19327821
47592,0.010784359,0.054869287
47593,0.03286137,0.108678274
47594,0.03315145,0.056738902
47595,0.12955551,0.33011708
47596,0.4372118,0.76807636
47597,0.21391894,0.4304408
47598,0.015316404,0.8447124
47599,0.098880224,0.112644516
47600,0.07386089,0.2817715
47601,0.060035866,0.5291851
47602,0.112088665,0.336109
47603,0.18998414,0.16064061
47604,0.050350487,0.83843553
47605,0.004483438,0.038572654
47606,0.103777856,0.44874263
47607,0.0075765597,0.041690666
47608,0.85572594,0.92893416
47609,0.32566884,0.414403
47610,0.09874988,0.14652099
47611,0.024462903,0.6561417
47612,0.038062975,0.122857764
47613,0.82144886,0.6434113
47614,0.14574344,0.14407581
47615,0.73531294,0.94775605
47616,0.0875173,0.9416576
47617,0.2777614,0.34095156
47618,0.07062046,0.8831867
47619,0.026541838,0.45126677
47620,0.16977887,0.34004915
47621,0.09173459,0.35320523
47622,0.2829495,0.06711166
47623,0.016594438,0.8629163
47624,0.033168383,0.04773122
47625,0.001659447,0.008624134
47626,0.12607762,0.14503895
47627,0.59346837,0.7950933
47628,0.105957136,0.45735943
47629,0.061187066,0.9739986
47630,0.020704294,0.07774801
47631,0.008297914,0.110020466
47632,0.8054745,0.89310485
47633,0.040977687,0.16059636
47634,0.061617404,0.9507154
47635,0.016939312,0.030036282
47636,0.91046745,0.69408154
47637,0.14666323,0.6127685
47638,0.14677653,0.29078376
47639,0.09391519,0.17126404
47640,0.38058764,0.6383373
47641,0.123761296,0.51582956
47642,0.007059763,0.386053
47643,0.9074001,0.9745455
47644,0.17865625,0.43467966
47645,0.50572646,0.8942898
47646,0.41192317,0.84638935
47647,0.43129972,0.44446132
47648,0.012779427,0.8307915
47649,0.15303224,0.38545975
47650,0.832537,0.93198514
47651,0.015265572,0.06317834
47652,0.039821334,0.20534067
47653,0.6700327,0.8894137
47654,0.1020242,0.20579585
47655,0.14259729,0.24759445
47656,0.15690856,0.6204266
47657,0.045940254,0.5299513
47658,0.6867257,0.7796608
47659,0.03906267,0.90819514
47660,0.3284623,0.37341368
47661,0.66421115,0.83598316
47662,0.0039362875,0.049510315
47663,0.05980742,0.88847595
47664,0.024800133,0.033382244
47665,0.045710616,0.017025897
47666,0.80581915,0.9426133
47667,0.010187818,0.22001451
47668,0.4912819,0.7956372
47669,0.32729125,0.778385
47670,0.6093751,0.8837292
47671,0.13762316,0.8142379
47672,0.031831678,0.090367444
47673,0.20825823,0.32294095
47674,0.4375714,0.7065441
47675,0.17498276,0.6962765
47676,0.3455574,0.6919551
47677,0.17241362,0.4906138
47678,0.014426982,0.09633379
47679,0.26470432,0.7845516
47680,0.3272231,0.68105924
47681,0.013166305,0.6685598
47682,0.67245305,0.84459984
47683,0.011098862,0.012971034
47684,0.65993166,0.7059684
47685,0.05957806,0.78648424
47686,0.07526543,0.025760971
47687,0.55488074,0.40021122
47688,0.9122156,0.94660914
47689,0.012497201,0.013464842
47690,0.002141927,0.09381143
47691,0.25784737,0.2339418
47692,0.19597583,0.93749964
47693,0.12850744,0.8240119
47694,0.14365876,0.24718994
47695,0.07206742,0.9420532
47696,0.007040635,0.10237469
47697,0.025272368,0.034468297
47698,0.025533296,0.057697773
47699,0.5222088,0.73684454
47700,0.1527984,0.19044487
47701,0.0034797646,0.84581524
47702,0.04929881,0.09548767
47703,0.020092523,0.09102801
47704,0.026792387,0.10586351
47705,0.012562896,0.982535
47706,0.22294137,0.239039
47707,0.020083698,0.08089616
47708,0.06698899,0.15640855
47709,0.05992241,0.8536941
47710,0.05019281,0.36965188
47711,0.012656515,0.10585212
47712,0.1595986,0.5900121
47713,0.39579967,0.7386453
47714,0.16619998,0.8108076
47715,0.04641062,0.95934373
47716,0.2321001,0.1354904
47717,0.16032311,0.9390579
47718,0.22914815,0.29260308
47719,0.022657154,0.31955212
47720,0.2504542,0.95907754
47721,0.34796938,0.605852
47722,0.57464534,0.8632378
47723,0.29892862,0.5500308
47724,0.15962717,0.5052469
47725,0.31696308,0.3604755
47726,0.057633124,0.22616304
47727,0.10496627,0.71085006
47728,0.013167897,0.8608856
47729,0.6982356,0.80048627
47730,0.0597813,0.32417488
47731,0.0073710154,0.2803193
47732,0.67672366,0.71609896
47733,0.27376682,0.4526976
47734,0.24698588,0.17543317
47735,0.009850633,0.4865107
47736,0.03108832,0.14171213
47737,0.0115096895,0.11305053
47738,0.07112431,0.07191396
47739,0.3974429,0.648675
47740,0.020300142,0.07242485
47741,0.3982862,0.82133687
47742,0.008766445,0.38349858
47743,0.109154895,0.12164723
47744,0.14637922,0.1109676
47745,0.7913174,0.91532063
47746,0.15193352,0.81109726
47747,0.84248084,0.94645834
47748,0.95440865,0.9528285
47749,0.01768964,0.12797824
47750,0.28358278,0.0973329
47751,0.8144548,0.97338223
47752,0.59113854,0.9543723
47753,0.01629361,0.119845875
47754,0.72337973,0.93032545
47755,0.04026082,0.94974357
47756,0.5821926,0.8149504
47757,0.03268362,0.85032517
47758,0.30804232,0.7502221
47759,0.048592877,0.3592762
47760,0.06625146,0.098202005
47761,0.100224026,0.8951771
47762,0.020128539,0.05694838
47763,0.37607554,0.94225323
47764,0.03133569,0.08584073
47765,0.20184514,0.8201875
47766,0.4423715,0.2830885
47767,0.01452877,0.3697449
47768,0.28275278,0.46349138
47769,0.41293973,0.60650676
47770,0.36733508,0.9122608
47771,0.017476743,0.09229336
47772,0.028777948,0.8416871
47773,0.010198734,0.3078133
47774,0.0032283913,0.17278396
47775,0.035982724,0.1276799
47776,0.34930906,0.8654608
47777,0.03562477,0.024177194
47778,0.058064286,0.38978007
47779,0.05921398,0.2660733
47780,0.5051378,0.6761178
47781,0.062158257,0.055036165
47782,0.10413234,0.115421124
47783,0.10928388,0.3078063
47784,0.010935822,0.21650779
47785,0.105581634,0.20185058
47786,0.2456006,0.16928123
47787,0.057769123,0.13245712
47788,0.013836919,0.74800014
47789,0.6018005,0.9202285
47790,0.05144831,0.9026127
47791,0.29805398,0.42657042
47792,0.019901978,0.061617803
47793,0.011972391,0.8021271
47794,0.093138024,0.05020772
47795,0.15237772,0.7205526
47796,0.015461302,0.6011066
47797,0.027647868,0.9400048
47798,0.32177937,0.019048382
47799,0.11045218,0.1908783
47800,0.0064922916,0.618713
47801,0.0931197,0.49528626
47802,0.20294322,0.79308915
47803,0.15044099,0.18087126
47804,0.17601906,0.12568383
47805,0.100244835,0.08441645
47806,0.007430992,0.16579205
47807,0.648388,0.7835341
47808,0.13621983,0.19215746
47809,0.8046384,0.91594666
47810,0.27802393,0.9662587
47811,0.6672419,0.78696585
47812,0.020378234,0.92969835
47813,0.03703504,0.21516556
47814,0.058038563,0.05459328
47815,0.19266428,0.14863366
47816,0.36198372,0.5092881
47817,0.01504672,0.05562536
47818,0.122133136,0.51718193
47819,0.8676479,0.10466362
47820,0.075214535,0.2697996
47821,0.71687037,0.090523966
47822,0.11851861,0.7819665
47823,0.0048025157,0.07247603
47824,0.078688435,0.88854456
47825,0.032440513,0.16873215
47826,0.115639284,0.7646996
47827,0.81973493,0.8789892
47828,0.112484954,0.4317856
47829,0.0063444083,0.025868502
47830,0.0093944585,0.58572215
47831,0.033558987,0.12936261
47832,0.061509166,0.0568403
47833,0.13874783,0.48715457
47834,0.04582362,0.2011689
47835,0.0028702917,0.024050381
47836,0.06510081,0.06767357
47837,0.046101734,0.33050057
47838,0.019957457,0.7906048
47839,0.008466037,0.27991745
47840,0.010709029,0.86969733
47841,0.16906916,0.14507155
47842,0.059950948,0.34045997
47843,0.088211946,0.32335997
47844,0.40018693,0.91124034
47845,0.16665477,0.17749548
47846,0.010643203,0.6259631
47847,0.83146733,0.9665823
47848,0.28808036,0.822761
47849,0.009066807,0.017702628
47850,0.48006028,0.56693834
47851,0.8927247,0.8180309
47852,0.0028226718,0.42686328
47853,0.9266823,0.9591556
47854,0.032331247,0.96470726
47855,0.024494091,0.088316314
47856,0.002368696,0.0074048713
47857,0.5298764,0.29933953
47858,0.09716824,0.90517306
47859,0.44926012,0.79756385
47860,0.11962599,0.1440891
47861,0.0026271448,0.0054468075
47862,0.022350086,0.010615612
47863,0.11577234,0.17204796
47864,0.024917154,0.293576
47865,0.75887096,0.9284468
47866,0.031998683,0.13906543
47867,0.090325534,0.050234083
47868,0.05692208,0.45148104
47869,0.10216306,0.68904793
47870,0.06332276,0.038131982
47871,0.4743673,0.671943
47872,0.64011097,0.551769
47873,0.019367058,0.044404604
47874,0.15669164,0.9673995
47875,0.15512356,0.686494
47876,0.08358057,0.102351904
47877,0.02966209,0.053915847
47878,0.014011818,0.06509081
47879,0.26500154,0.8093384
47880,0.043418813,0.9289221
47881,0.01198156,0.07066311
47882,0.33282536,0.20869148
47883,0.019057602,0.024032887
47884,0.05952008,0.601439
47885,0.09594255,0.29450443
47886,0.013318825,0.093864314
47887,0.027654162,0.10018415
47888,0.122641385,0.06258306
47889,0.21055739,0.35544503
47890,0.20201233,0.668942
47891,0.10011984,0.3611985
47892,0.4067345,0.5987778
47893,0.010718489,0.029177105
47894,0.005707587,0.020971969
47895,0.03129388,0.9657003
47896,0.055667214,0.3268777
47897,0.02701074,0.4577846
47898,0.013333878,0.041289926
47899,0.26344842,0.39028606
47900,0.11874693,0.5346013
47901,0.01418433,0.33001676
47902,0.035550512,0.5412269
47903,0.43646267,0.7806836
47904,0.018017424,0.9853448
47905,0.45218447,0.7812839
47906,0.032885574,0.24047242
47907,0.04575192,0.9221026
47908,0.7052218,0.768628
47909,0.32983243,0.8625185
47910,0.27890676,0.45819944
47911,0.10841678,0.32006705
47912,0.038831566,0.959184
47913,0.12699747,0.4482136
47914,0.07805359,0.18650861
47915,0.20414203,0.5913982
47916,0.086530834,0.21471044
47917,0.08638652,0.07248657
47918,0.07563343,0.025277082
47919,0.026779706,0.4166802
47920,0.18485141,0.41228196
47921,0.01808739,0.024933815
47922,0.10414893,0.21043843
47923,0.14746763,0.37209156
47924,0.023743095,0.9435356
47925,0.09338504,0.812393
47926,0.08356129,0.95225394
47927,0.056038413,0.03385475
47928,0.9735343,0.9479963
47929,0.24894057,0.64118385
47930,0.04819712,0.59365636
47931,0.0051797275,0.0032596905
47932,0.029777586,0.12275726
47933,0.08429436,0.3315546
47934,0.0396974,0.08020574
47935,0.7128334,0.57652247
47936,0.7007186,0.9695472
47937,0.66050255,0.8488666
47938,0.05529461,0.7984674
47939,0.111846976,0.8715695
47940,0.32833025,0.9300737
47941,0.030914301,0.52088267
47942,0.07925744,0.10873491
47943,0.021140372,0.18411985
47944,0.20459887,0.7328574
47945,0.13471629,0.2059701
47946,0.7006197,0.9359051
47947,0.22290887,0.90021986
47948,0.0897599,0.92364573
47949,0.054869372,0.89926237
47950,0.65990627,0.9352334
47951,0.0580685,0.03565613
47952,0.031140149,0.012454549
47953,0.10597141,0.021050029
47954,0.12276188,0.8061147
47955,0.18550128,0.2724756
47956,0.83774155,0.89638585
47957,0.15475233,0.20981662
47958,0.20335262,0.46552217
47959,0.25485253,0.590096
47960,0.04460286,0.70254725
47961,0.87941587,0.798341
47962,0.2556156,0.66624755
47963,0.0935053,0.6015256
47964,0.038245324,0.10027243
47965,0.19930543,0.10130574
47966,0.08439797,0.7920878
47967,0.009483392,0.95654196
47968,0.07457566,0.33021796
47969,0.05294551,0.07409502
47970,0.011545915,0.8373688
47971,0.040123023,0.3490044
47972,0.114282176,0.14912024
47973,0.026391326,0.45046675
47974,0.1160505,0.5304591
47975,0.059084505,0.60769886
47976,0.120229274,0.15171424
47977,0.5038768,0.69631916
47978,0.037456967,0.56111956
47979,0.03164493,0.009332205
47980,0.58514297,0.38599035
47981,0.07084233,0.39470515
47982,0.10183551,0.10061985
47983,0.0030629465,0.009323224
47984,0.0040397714,0.020974847
47985,0.054525718,0.08157116
47986,0.02078888,0.1569571
47987,0.011778375,0.021693766
47988,0.85156065,0.96756357
47989,0.019152045,0.12873739
47990,0.23800011,0.31257778
47991,0.48047802,0.901418
47992,0.5162977,0.5266056
47993,0.0099577475,0.9036412
47994,0.5170648,0.73266774
47995,0.7066412,0.88468844
47996,0.59732604,0.93979824
47997,0.0027911097,0.022970654
47998,0.9093245,0.97437483
47999,0.1660925,0.55994475
48000,0.49555206,0.039672688
48001,0.20800035,0.5640142
48002,0.25444958,0.023784356
48003,0.22925678,0.563887
48004,0.11340559,0.38081983
48005,0.4532297,0.3669841
48006,0.2054984,0.42835248
48007,0.4374711,0.6861003
48008,0.52485776,0.90885204
48009,0.018545628,0.18400691
48010,0.24105844,0.4541548
48011,0.08553162,0.2215372
48012,0.19362028,0.6817852
48013,0.24810557,0.33332932
48014,0.32924834,0.5217409
48015,0.06865063,0.19463068
48016,0.20940499,0.5707439
48017,0.038439747,0.062082432
48018,0.2641123,0.7995123
48019,0.45307106,0.7509723
48020,0.33312914,0.8662875
48021,0.14925076,0.39545262
48022,0.26306432,0.14287803
48023,0.020237716,0.06412081
48024,0.06031141,0.87177885
48025,0.033761986,0.15424691
48026,0.082157925,0.15128182
48027,0.08155511,0.20637393
48028,0.026618639,0.39345172
48029,0.014457734,0.27390978
48030,0.44577318,0.98179173
48031,0.07544775,0.1638189
48032,0.03188947,0.7098686
48033,0.043444846,0.09330195
48034,0.1726719,0.11728639
48035,0.0070740934,0.06823019
48036,0.013745889,0.034332633
48037,0.042273365,0.33471513
48038,0.593125,0.8865469
48039,0.04170158,0.93271756
48040,0.30101553,0.8588108
48041,0.53358585,0.59910256
48042,0.010294149,0.04182469
48043,0.13126321,0.62263376
48044,0.6091643,0.929508
48045,0.052175157,0.24354699
48046,0.05980133,0.0997029
48047,0.03379234,0.8980677
48048,0.20818697,0.7348529
48049,0.008496953,0.5282504
48050,0.2141754,0.8690006
48051,0.1541063,0.36233065
48052,0.020085575,0.06503383
48053,0.5389302,0.9381668
48054,0.14143959,0.13927273
48055,0.081472695,0.39144337
48056,0.8318266,0.96727806
48057,0.012130884,0.018820595
48058,0.006612432,0.8972623
48059,0.13361388,0.48714548
48060,0.8261172,0.84702414
48061,0.0537914,0.33987033
48062,0.06277116,0.41949567
48063,0.101100564,0.46007982
48064,0.13847229,0.78109986
48065,0.0015643276,0.04201606
48066,0.07166158,0.3678397
48067,0.029707585,0.11824547
48068,0.77580523,0.9634011
48069,0.4708702,0.79627734
48070,0.030230843,0.9201298
48071,0.19237593,0.79669255
48072,0.008969753,0.035323363
48073,0.077043295,0.59669703
48074,0.5757876,0.84905773
48075,0.059190396,0.8474113
48076,0.84369135,0.85643137
48077,0.013228335,0.25616837
48078,0.030298911,0.05566498
48079,0.038689703,0.55922323
48080,0.029207468,0.9107793
48081,0.090705045,0.830177
48082,0.24586605,0.32174623
48083,0.1334403,0.72627485
48084,0.3764337,0.6562633
48085,0.0082275495,0.0289542
48086,0.01320783,0.039110858
48087,0.073738985,0.8465288
48088,0.051641855,0.04222364
48089,0.12164725,0.93477166
48090,0.057596736,0.3823468
48091,0.38910213,0.885257
48092,0.03401023,0.035355404
48093,0.22285219,0.78094465
48094,0.08144909,0.7143786
48095,0.7259268,0.91216314
48096,0.23981006,0.121038735
48097,0.018654129,0.91541034
48098,0.04458379,0.45441243
48099,0.18601364,0.40063447
48100,0.12752643,0.31850186
48101,0.24971274,0.5288701
48102,0.627236,0.59523696
48103,0.088039294,0.44064415
48104,0.47791952,0.50240844
48105,0.043698482,0.90503675
48106,0.28528038,0.66594005
48107,0.7435365,0.61862946
48108,0.024660932,0.08462861
48109,0.44092816,0.13480139
48110,0.060779974,0.9112258
48111,0.03421053,0.5195731
48112,0.026790416,0.12122115
48113,0.3487093,0.8956874
48114,0.061204117,0.06894938
48115,0.13619424,0.7856435
48116,0.016169393,0.4586785
48117,0.040504828,0.13789429
48118,0.051613044,0.54513764
48119,0.2487693,0.7119994
48120,0.44895697,0.68695825
48121,0.015556071,0.042445593
48122,0.030443259,0.87734026
48123,0.014253225,0.09345121
48124,0.08030245,0.49516147
48125,0.11214676,0.73829496
48126,0.0063069225,0.13829361
48127,0.0037321742,0.021549128
48128,0.04930688,0.8479142
48129,0.1244315,0.2526673
48130,0.741302,0.84373635
48131,0.09560166,0.22556968
48132,0.06160106,0.064357355
48133,0.26413378,0.38198042
48134,0.096041754,0.80199426
48135,0.44729203,0.943919
48136,0.9035505,0.9686951
48137,0.3066389,0.87972593
48138,0.010647382,0.11574816
48139,0.9193958,0.97272646
48140,0.019691974,0.09230649
48141,0.06393795,0.06554304
48142,0.86973304,0.9567593
48143,0.015466683,0.54797083
48144,0.9442911,0.96199346
48145,0.2024936,0.019905066
48146,0.1680522,0.87367976
48147,0.05553562,0.82919544
48148,0.045945887,0.21925059
48149,0.014625384,0.091482066
48150,0.94988734,0.78582317
48151,0.30102512,0.23557334
48152,0.034483463,0.11271506
48153,0.5952984,0.8110847
48154,0.00761586,0.18115512
48155,0.68779194,0.9405063
48156,0.031500477,0.23020484
48157,0.099789366,0.1859345
48158,0.51913023,0.36772496
48159,0.03984629,0.04746228
48160,0.008897984,0.02413337
48161,0.040507313,0.080796234
48162,0.80734676,0.9464784
48163,0.013303487,0.038849074
48164,0.114233844,0.38153267
48165,0.7099213,0.63269114
48166,0.013836113,0.061718218
48167,0.79666686,0.7598155
48168,0.2208805,0.73379785
48169,0.112992994,0.2214832
48170,0.08720794,0.083337426
48171,0.05331166,0.9882107
48172,0.050919995,0.213682
48173,0.59601927,0.25375658
48174,0.49311373,0.8384114
48175,0.031873185,0.05705836
48176,0.008794612,0.26929682
48177,0.57003355,0.8580161
48178,0.24594519,0.8630361
48179,0.025175946,0.08474249
48180,0.17024884,0.42497087
48181,0.15209205,0.22578844
48182,0.06570043,0.7022907
48183,0.08777924,0.110341795
48184,0.009324079,0.04648891
48185,0.12815586,0.8711672
48186,0.80202824,0.98285425
48187,0.2927782,0.9133845
48188,0.01702554,0.35648632
48189,0.0672963,0.2539896
48190,0.035054,0.13776854
48191,0.902637,0.94718987
48192,0.41985387,0.88756627
48193,0.010770968,0.06309848
48194,0.22387522,0.62702435
48195,0.014655858,0.21198416
48196,0.053335987,0.23384584
48197,0.00909551,0.9494373
48198,0.045895256,0.15492891
48199,0.19502221,0.4421817
48200,0.023203284,0.17909293
48201,0.204052,0.5947733
48202,0.049397282,0.036810223
48203,0.12258247,0.3617208
48204,0.6808612,0.8123076
48205,0.65654963,0.82958925
48206,0.0048000095,0.009791446
48207,0.056355964,0.12887517
48208,0.06320086,0.27057734
48209,0.40214488,0.9473066
48210,0.02819757,0.1766682
48211,0.0038889647,0.06583649
48212,0.05605326,0.25438866
48213,0.025869126,0.12199106
48214,0.81887895,0.8921562
48215,0.091538675,0.050258704
48216,0.04655012,0.06849594
48217,0.5468159,0.9476641
48218,0.030239835,0.7978219
48219,0.47282544,0.6215582
48220,0.01596957,0.054324333
48221,0.48624966,0.06585748
48222,0.01934151,0.09404651
48223,0.3986227,0.7041711
48224,0.078332216,0.078547284
48225,0.4900804,0.9433633
48226,0.06971941,0.116238385
48227,0.732098,0.86365753
48228,0.05414858,0.45150834
48229,0.7573953,0.7451672
48230,0.050489582,0.08964346
48231,0.056323558,0.08343498
48232,0.056131233,0.2561416
48233,0.07103491,0.2394324
